adm1,adm2,city_name,code,country_name,latitude,location_id,longitude
河北省,沧州,盐山,130925,中国,38.056141,101090705,117.229813
河北省,沧州,肃宁,130926,中国,38.427101,101090706,115.835854
河北省,沧州,南皮,130927,中国,38.042439,101090707,116.709167
河北省,沧州,吴桥,130928,中国,37.628181,101090708,116.391510
河北省,沧州,献县,130929,中国,38.189659,101090709,116.123840
河北省,沧州,孟村,130930,中国,38.057953,101090710,117.105103
河北省,沧州,泊头,130981,中国,38.073479,101090711,116.570160
河北省,沧州,任丘,130982,中国,38.706512,101090712,116.106766
河北省,沧州,黄骅,130983,中国,38.369240,101090713,117.343803
河北省,沧州,河间,130984,中国,38.441490,101090714,116.089455
河北省,沧州,新华,130902,中国,38.308273,101090715,116.873047
河北省,沧州,沧县,130921,中国,38.219856,101090716,117.007477
河北省,沧州,运河,130903,中国,38.307404,101090717,116.840065
河北省,衡水,衡水,131100 | 131101,中国,37.735096,101090801,115.665993
河北省,衡水,枣强,131121,中国,37.511513,101090802,115.726501
河北省,衡水,武邑,131122,中国,37.803776,101090803,115.892418
河北省,衡水,武强,131123,中国,38.036980,101090804,115.970238
河北省,衡水,饶阳,131124,中国,38.232670,101090805,115.726578
河北省,衡水,安平,131125,中国,38.233513,101090806,115.519630
河北省,衡水,故城,131126,中国,37.350983,101090807,115.966743
河北省,衡水,景县,131127,中国,37.686623,101090808,116.258446
河北省,衡水,阜城,131128,中国,37.869946,101090809,116.164726
河北省,衡水,冀州,131103,中国,37.542789,101090810,115.579170
河北省,衡水,深州,131182,中国,38.003471,101090811,115.554596
河北省,衡水,桃城,131102,中国,37.732239,101090812,115.694946
河北省,邢台,邢台,130500 | 130501 | 130521,中国,37.050732,101090901,114.561134
河北省,邢台,临城,130522,中国,37.444008,101090902,114.506874
河北省,邢台,桥东,130502,中国,37.064125,101090903,114.507133
河北省,邢台,内丘,130523,中国,37.287663,101090904,114.511520
河北省,邢台,柏乡,130524,中国,37.483597,101090905,114.693382
河北省,邢台,隆尧,130525,中国,37.350925,101090906,114.776344
河北省,邢台,南和,130527,中国,37.003811,101090907,114.691376
河北省,邢台,宁晋,130528,中国,37.618958,101090908,114.921028
河北省,邢台,巨鹿,130529,中国,37.217682,101090909,115.038780
河北省,邢台,新河,130530,中国,37.526215,101090910,115.247536
河北省,邢台,广宗,130531,中国,37.075546,101090911,115.142799
河北省,邢台,平乡,130532,中国,37.069405,101090912,115.029221
河北省,邢台,威县,130533,中国,36.983273,101090913,115.272751
河北省,邢台,清河,130534,中国,37.059990,101090914,115.668999
河北省,邢台,临西,130535,中国,36.864201,101090915,115.498688
河北省,邢台,南宫,130581,中国,37.359669,101090916,115.398102
河北省,邢台,沙河,130582,中国,36.861904,101090917,114.504906
河北省,邢台,任县,130526,中国,37.129951,101090918,114.684471
河北省,邢台,桥西,130503,中国,37.068008,101090919,114.473686
河北省,邯郸,邯郸,130400 | 130401,中国,36.612274,101091001,114.490685
河北省,邯郸,峰峰,130406,中国,36.420486,101091002,114.209938
河北省,邯郸,临漳,130423,中国,36.337605,101091003,114.610703
河北省,邯郸,成安,130424,中国,36.443832,101091004,114.680359
河北省,邯郸,大名,130425,中国,36.283318,101091005,115.152588
河北省,邯郸,涉县,130426,中国,36.563145,101091006,113.673294
河北省,邯郸,磁县,130427,中国,36.367672,101091007,114.382080
河北省,邯郸,肥乡,130407,中国,36.555779,101091008,114.805153
河北省,邯郸,永年,130408,中国,36.776413,101091009,114.496162
河北省,邯郸,邱县,130430,中国,36.813252,101091010,115.168587
河北省,邯郸,鸡泽,130431,中国,36.914909,101091011,114.878517
河北省,邯郸,广平,130432,中国,36.483604,101091012,114.950859
河北省,邯郸,馆陶,130433,中国,36.539459,101091013,115.289055
河北省,邯郸,魏县,130434,中国,36.354248,101091014,114.934113
河北省,邯郸,曲周,130435,中国,36.773399,101091015,114.957588
河北省,邯郸,武安,130481,中国,36.696114,101091016,114.194580
河北省,邯郸,邯山,130402,中国,36.603195,101091017,114.484985
河北省,邯郸,丛台,130403,中国,36.611080,101091018,114.494705
河北省,邯郸,复兴,130404,中国,36.615482,101091019,114.458244
河北省,秦皇岛,秦皇岛,130300 | 130301,中国,39.942532,101091101,119.586578
河北省,秦皇岛,青龙,130321,中国,40.406021,101091102,118.954552
河北省,秦皇岛,昌黎,130322,中国,39.709728,101091103,119.164543
河北省,秦皇岛,抚宁,130306,中国,39.887054,101091104,119.240654
河北省,秦皇岛,卢龙,130324,中国,39.891640,101091105,118.881805
河北省,秦皇岛,北戴河,130304,中国,39.825123,101091106,119.486282
河北省,秦皇岛,海港,130302,中国,39.943459,101091107,119.596222
河北省,秦皇岛,山海关,130303,中国,39.998024,101091108,119.753593
河北省,雄安新区,雄安新区,130638,中国,39.043152,101091201,115.867241
河北省,雄安新区,容城,130629,中国,39.052818,101091202,115.866249
河北省,雄安新区,安新,130632,中国,38.929913,101091203,115.931976
河北省,雄安新区,雄县,,中国,38.990818,101091204,116.107475
山西省,太原,太原,140100 | 140101,中国,37.857014,101100101,112.549248
山西省,太原,清徐,140121,中国,37.607288,101100102,112.357964
山西省,太原,阳曲,140122,中国,38.058796,101100103,112.673821
山西省,太原,娄烦,140123,中国,38.066036,101100104,111.793800
山西省,太原,古交,140181,中国,37.908535,101100105,112.174355
山西省,太原,尖草坪区,140108,中国,37.939892,101100106,112.487122
山西省,太原,小店区,140105,中国,37.817974,101100107,112.564270
山西省,太原,迎泽,140106,中国,37.855804,101100108,112.558853
山西省,太原,杏花岭,140107,中国,37.879292,101100109,112.560745
山西省,太原,万柏林,140109,中国,37.862652,101100110,112.522255
山西省,太原,晋源,140110,中国,37.715618,101100111,112.477852
山西省,大同,大同,140200 | 140201 | 140213,中国,40.090511,101100201,113.301437
山西省,大同,阳高,140221,中国,40.364925,101100202,113.749870
山西省,大同,云州,140215,中国,40.039345,101100203,113.611305
山西省,大同,天镇,140222,中国,40.421337,101100204,114.091118
山西省,大同,广灵,140223,中国,39.763050,101100205,114.279251
山西省,大同,灵丘,140224,中国,39.438866,101100206,114.235764
山西省,大同,浑源,140225,中国,39.699100,101100207,113.698090
山西省,大同,左云,140226,中国,40.012875,101100208,112.706413
山西省,大同,矿区,,中国,40.036259,101100209,113.168655
山西省,大同,南郊,140214,中国,40.018021,101100210,113.168922
山西省,大同,新荣,140212,中国,40.258270,101100211,113.141045
山西省,阳泉,阳泉,140300 | 140301 | 140302,中国,37.861187,101100301,113.583282
山西省,阳泉,盂县,140322,中国,38.086132,101100302,113.412231
山西省,阳泉,平定,140321,中国,37.800289,101100303,113.631050
山西省,阳泉,矿区,140303,中国,37.870087,101100304,113.559067
山西省,阳泉,郊区,140311,中国,37.940960,101100305,113.586639
山西省,晋中,晋中,140700 | 140701,中国,37.696495,101100401,112.736465
山西省,晋中,榆次,140702,中国,37.697601,101100402,112.740059
山西省,晋中,榆社,140721,中国,37.069019,101100403,112.973518
山西省,晋中,左权,140722,中国,37.079674,101100404,113.377831
山西省,晋中,和顺,140723,中国,37.327026,101100405,113.572922
山西省,晋中,昔阳,140724,中国,37.604370,101100406,113.706169
山西省,晋中,寿阳,140725,中国,37.891136,101100407,113.177711
山西省,晋中,太谷,140703,中国,37.424595,101100408,112.554100
山西省,晋中,祁县,140727,中国,37.358738,101100409,112.330528
山西省,晋中,平遥,140728,中国,37.195473,101100410,112.174057
山西省,晋中,灵石,140729,中国,36.847469,101100411,111.772758
山西省,晋中,介休,140781,中国,37.027615,101100412,111.913857
山西省,长治,长治,140400 | 140401 | 140403,中国,36.191113,101100501,113.113556
山西省,长治,黎城,140426,中国,36.502972,101100502,113.387367
山西省,长治,屯留,140405,中国,36.314072,101100503,112.892738
山西省,长治,潞城,140406,中国,36.332233,101100504,113.223244
山西省,长治,襄垣,140423,中国,36.532852,101100505,113.050095
山西省,长治,平顺,140425,中国,36.200203,101100506,113.438789
山西省,长治,武乡,140429,中国,36.834316,101100507,112.865303
山西省,长治,沁县,140430,中国,36.757122,101100508,112.701378
山西省,长治,长子,140428,中国,36.119484,101100509,112.884659
山西省,长治,沁源,140431,中国,36.500778,101100510,112.340881
山西省,长治,壶关,140427,中国,36.110939,101100511,113.206139
山西省,长治,郊区,140404,中国,36.218388,101100512,113.101212
山西省,晋城,晋城,140500 | 140501 | 140502,中国,35.497555,101100601,112.851273
山西省,晋城,沁水,140521,中国,35.689472,101100602,112.187210
山西省,晋城,阳城,140522,中国,35.482178,101100603,112.422012
山西省,晋城,陵川,140524,中国,35.775616,101100604,113.278877
山西省,晋城,高平,140581,中国,35.791355,101100605,112.930695
山西省,晋城,泽州,140525,中国,35.617222,101100606,112.899139
山西省,临汾,临汾,141000 | 141001,中国,36.084148,101100701,111.517975
山西省,临汾,曲沃,141021,中国,35.641388,101100702,111.475533
山西省,临汾,永和,141032,中国,36.760612,101100703,110.631279
山西省,临汾,隰县,141031,中国,36.692677,101100704,110.935806
山西省,临汾,大宁,141030,中国,36.463829,101100705,110.751282
山西省,临汾,吉县,141028,中国,36.099354,101100706,110.682854
山西省,临汾,襄汾,141023,中国,35.876141,101100707,111.442932
山西省,临汾,蒲县,141033,中国,36.411682,101100708,111.097328
山西省,临汾,汾西,141034,中国,36.653370,101100709,111.563019
山西省,临汾,洪洞,141024,中国,36.255741,101100710,111.673691
山西省,临汾,霍州,141082,中国,36.572021,101100711,111.723106
山西省,临汾,乡宁,141029,中国,35.975403,101100712,110.857368
山西省,临汾,翼城,141022,中国,35.738621,101100713,111.713509
山西省,临汾,侯马,141081,中国,35.620300,101100714,111.371269
山西省,临汾,浮山,141027,中国,35.971359,101100715,111.850037
山西省,临汾,安泽,141026,中国,36.146030,101100716,112.251373
山西省,临汾,古县,141025,中国,36.268551,101100717,111.920204
山西省,临汾,尧都,141002,中国,36.080364,101100718,111.522942
山西省,运城,运城,140800 | 140801,中国,35.022778,101100801,111.003960
山西省,运城,临猗,140821,中国,35.141884,101100802,110.774933
山西省,运城,稷山,140824,中国,35.600410,101100803,110.978996
山西省,运城,万荣,140822,中国,35.417042,101100804,110.843559
山西省,运城,河津,140882,中国,35.597149,101100805,110.710266
山西省,运城,新绛,140825,中国,35.613697,101100806,111.225204
山西省,运城,绛县,140826,中国,35.490452,101100807,111.576180
山西省,运城,闻喜,140823,中国,35.353840,101100808,111.220306
山西省,运城,垣曲,140827,中国,35.298294,101100809,111.670990
山西省,运城,永济,140881,中国,34.865124,101100810,110.447983
山西省,运城,芮城,140830,中国,34.694771,101100811,110.691139
山西省,运城,夏县,140828,中国,35.140442,101100812,111.223175
山西省,运城,平陆,140829,中国,34.837257,101100813,111.212379
山西省,运城,盐湖,140802,中国,35.025642,101100814,111.000626
山西省,朔州,朔州,140600 | 140601,中国,39.331261,101100901,112.433388
山西省,朔州,平鲁,140603,中国,39.515602,101100902,112.295227
山西省,朔州,山阴,140621,中国,39.526772,101100903,112.816399
山西省,朔州,右玉,140623,中国,39.988811,101100904,112.465591
山西省,朔州,应县,140622,中国,39.559189,101100905,113.187508
山西省,朔州,怀仁,140681,中国,39.820789,101100906,113.100510
山西省,朔州,朔城,140602,中国,39.324524,101100907,112.428673
山西省,忻州,忻州,140900 | 140901,中国,38.417690,101101001,112.733536
山西省,忻州,定襄,140921,中国,38.484947,101101002,112.963234
山西省,忻州,五台县,140922,中国,38.725712,101101003,113.259010
山西省,忻州,河曲,140930,中国,39.381893,101101004,111.146606
山西省,忻州,偏关,140932,中国,39.442154,101101005,111.500481
山西省,忻州,神池,140927,中国,39.088467,101101006,112.200439
山西省,忻州,宁武,140925,中国,39.001717,101101007,112.307938
山西省,忻州,代县,140923,中国,39.065140,101101008,112.962517
山西省,忻州,繁峙,140924,中国,39.188103,101101009,113.267708
山西省,忻州,五台山,,中国,38.968639,101101010,113.590729
山西省,忻州,保德,140931,中国,39.022575,101101011,111.085686
山西省,忻州,静乐,140926,中国,38.355946,101101012,111.940231
山西省,忻州,岢岚,140929,中国,38.705624,101101013,111.569809
山西省,忻州,五寨,140928,中国,38.912762,101101014,111.841019
山西省,忻州,原平,140981,中国,38.729187,101101015,112.713135
山西省,忻州,忻府,140902,中国,38.417744,101101016,112.734116
山西省,吕梁,吕梁,141100 | 141101,中国,37.524364,101101100,111.134338
山西省,吕梁,离石,141102,中国,37.524036,101101101,111.134460
山西省,吕梁,临县,141124,中国,37.960808,101101102,110.995964
山西省,吕梁,兴县,141123,中国,38.464134,101101103,111.124817
山西省,吕梁,岚县,141127,中国,38.278652,101101104,111.671555
山西省,吕梁,柳林,141125,中国,37.431664,101101105,110.896133
山西省,吕梁,石楼,141126,中国,36.999428,101101106,110.837120
山西省,吕梁,方山,141128,中国,37.892632,101101107,111.238884
山西省,吕梁,交口,141130,中国,36.983067,101101108,111.183189
山西省,吕梁,中阳,141129,中国,37.342052,101101109,111.193321
山西省,吕梁,孝义,141181,中国,37.144474,101101110,111.781570
山西省,吕梁,汾阳,141182,中国,37.267742,101101111,111.785271
山西省,吕梁,文水,141121,中国,37.436314,101101112,112.032593
山西省,吕梁,交城,141122,中国,37.555157,101101113,112.159157
陕西省,西安,西安,610100 | 610101,中国,34.263161,101110101,108.948021
陕西省,西安,长安,610116,中国,34.157097,101110102,108.941582
陕西省,西安,临潼,610115,中国,34.372067,101110103,109.213989
陕西省,西安,蓝田,610122,中国,34.156189,101110104,109.317635
陕西省,西安,周至,610124,中国,34.161533,101110105,108.216469
陕西省,西安,鄠邑,610118,中国,34.108669,101110106,108.607384
陕西省,西安,高陵,610117,中国,34.535065,101110107,109.088898
陕西省,西安,新城,610102,中国,34.269272,101110108,108.959900
陕西省,西安,碑林,610103,中国,34.251060,101110109,108.946991
陕西省,西安,莲湖,610104,中国,34.265598,101110110,108.933197
陕西省,西安,灞桥,610111,中国,34.267452,101110111,109.067261
陕西省,西安,未央,610112,中国,34.308231,101110112,108.946022
陕西省,西安,雁塔,610113,中国,34.213390,101110113,108.926590
陕西省,西安,阎良,610114,中国,34.662140,101110114,109.228020
陕西省,咸阳,咸阳,610400 | 610401,中国,34.333439,101110200,108.705116
陕西省,咸阳,三原,610422,中国,34.613995,101110201,108.943481
陕西省,咸阳,礼泉,610425,中国,34.482582,101110202,108.428314
陕西省,咸阳,永寿,610426,中国,34.692619,101110203,108.143127
陕西省,咸阳,淳化,610430,中国,34.797970,101110204,108.581177
陕西省,咸阳,泾阳,610423,中国,34.528492,101110205,108.837837
陕西省,咸阳,武功,610431,中国,34.259731,101110206,108.212860
陕西省,咸阳,乾县,610424,中国,34.527260,101110207,108.247406
陕西省,咸阳,彬州,610482,中国,35.034233,101110208,108.083672
陕西省,咸阳,长武,610428,中国,35.206123,101110209,107.795837
陕西省,咸阳,旬邑,610429,中国,35.112232,101110210,108.337235
陕西省,咸阳,兴平,610481,中国,34.297134,101110211,108.488495
陕西省,咸阳,秦都,610402,中国,34.329800,101110212,108.698639
陕西省,咸阳,渭城,610404,中国,34.336845,101110213,108.730957
陕西省,延安,延安,610600 | 610601,中国,36.596539,101110300,109.490807
陕西省,延安,延长,610621,中国,36.578304,101110301,110.012962
陕西省,延安,延川,610622,中国,36.882065,101110302,110.190315
陕西省,延安,子长,610681,中国,37.142071,101110303,109.675964
陕西省,延安,宜川,610630,中国,36.050392,101110304,110.175537
陕西省,延安,富县,610628,中国,35.996494,101110305,109.384132
陕西省,延安,志丹,610625,中国,36.823032,101110306,108.768898
陕西省,延安,安塞,610603,中国,36.864410,101110307,109.325340
陕西省,延安,甘泉,610627,中国,36.277729,101110308,109.349609
陕西省,延安,洛川,610629,中国,35.762135,101110309,109.435715
陕西省,延安,黄陵,610632,中国,35.580166,101110310,109.262466
陕西省,延安,黄龙,610631,中国,35.583275,101110311,109.835022
陕西省,延安,吴起,610626,中国,36.924850,101110312,108.176979
陕西省,延安,宝塔,610602,中国,36.596291,101110313,109.490692
陕西省,榆林,榆林,610800 | 610801,中国,38.290161,101110401,109.741196
陕西省,榆林,府谷,610822,中国,39.029243,101110402,111.069649
陕西省,榆林,神木,610881,中国,38.835640,101110403,110.497002
陕西省,榆林,佳县,610828,中国,38.021599,101110404,110.493370
陕西省,榆林,定边,610825,中国,37.595230,101110405,107.601280
陕西省,榆林,靖边,610824,中国,37.596085,101110406,108.805672
陕西省,榆林,横山,610803,中国,37.964046,101110407,109.292595
陕西省,榆林,米脂,610827,中国,37.759083,101110408,110.178680
陕西省,榆林,子洲,610831,中国,37.611572,101110409,110.034569
陕西省,榆林,绥德,610826,中国,37.507702,101110410,110.265373
陕西省,榆林,吴堡,610829,中国,37.451923,101110411,110.739311
陕西省,榆林,清涧,610830,中国,37.087704,101110412,110.121460
陕西省,榆林,榆阳,610802,中国,38.299267,101110413,109.747910
陕西省,渭南,渭南,610500 | 610501,中国,34.499382,101110501,109.502884
陕西省,渭南,潼关,610522,中国,34.544514,101110503,110.247261
陕西省,渭南,大荔,610523,中国,34.795010,101110504,109.943123
陕西省,渭南,白水,610527,中国,35.177292,101110505,109.594307
陕西省,渭南,富平,610528,中国,34.746677,101110506,109.187172
陕西省,渭南,蒲城,610526,中国,34.956036,101110507,109.589653
陕西省,渭南,澄城,610525,中国,35.183998,101110508,109.937607
陕西省,渭南,合阳,610524,中国,35.237099,101110509,110.147980
陕西省,渭南,韩城,610581,中国,35.475239,101110510,110.452393
陕西省,渭南,华阴,610582,中国,34.565357,101110511,110.089523
陕西省,渭南,临渭,610502,中国,34.501270,101110512,109.503296
陕西省,渭南,华州,610503,中国,34.511959,101110513,109.761414
陕西省,商洛,商洛,611000 | 611001,中国,33.868320,101110601,109.939774
陕西省,商洛,洛南,611021,中国,34.088501,101110602,110.145714
陕西省,商洛,柞水,611026,中国,33.682774,101110603,109.111252
陕西省,商洛,商州,611002,中国,33.869209,101110604,109.937683
陕西省,商洛,镇安,611025,中国,33.423981,101110605,109.151077
陕西省,商洛,丹凤,611022,中国,33.694710,101110606,110.331909
陕西省,商洛,商南,611023,中国,33.526367,101110607,110.885437
陕西省,商洛,山阳,611024,中国,33.530411,101110608,109.880432
陕西省,安康,安康,610900 | 610901,中国,32.690300,101110701,109.029274
陕西省,安康,紫阳,610924,中国,32.520176,101110702,108.537788
陕西省,安康,石泉,610922,中国,33.038513,101110703,108.250511
陕西省,安康,汉阴,610921,中国,32.891121,101110704,108.510948
陕西省,安康,旬阳,610928,中国,32.833569,101110705,109.368149
陕西省,安康,岚皋,610925,中国,32.310692,101110706,108.900665
陕西省,安康,平利,610926,中国,32.387932,101110707,109.361862
陕西省,安康,白河,610929,中国,32.809483,101110708,110.114189
陕西省,安康,镇坪,610927,中国,31.883394,101110709,109.526436
陕西省,安康,宁陕,610923,中国,33.312183,101110710,108.313713
陕西省,安康,汉滨,610902,中国,32.690819,101110711,109.029099
陕西省,汉中,汉中,610700 | 610701,中国,33.077667,101110801,107.028618
陕西省,汉中,略阳,610727,中国,33.329639,101110802,106.153900
陕西省,汉中,勉县,610725,中国,33.155617,101110803,106.680176
陕西省,汉中,留坝,610729,中国,33.613338,101110804,106.924377
陕西省,汉中,洋县,610723,中国,33.223282,101110805,107.549965
陕西省,汉中,城固,610722,中国,33.153099,101110806,107.329887
陕西省,汉中,西乡,610724,中国,32.987961,101110807,107.765862
陕西省,汉中,佛坪,610730,中国,33.520744,101110808,107.988579
陕西省,汉中,宁强,610726,中国,32.830807,101110809,106.257393
陕西省,汉中,南郑,610703,中国,33.003342,101110810,106.942390
陕西省,汉中,镇巴,610728,中国,32.535854,101110811,107.895309
陕西省,汉中,汉台,610702,中国,33.077675,101110812,107.028236
陕西省,宝鸡,宝鸡,610300 | 610301,中国,34.369316,101110901,107.144867
陕西省,宝鸡,渭滨,610302,中国,34.371010,101110902,107.144470
陕西省,宝鸡,千阳,610328,中国,34.642586,101110903,107.132988
陕西省,宝鸡,麟游,610329,中国,34.677715,101110904,107.796608
陕西省,宝鸡,岐山,610323,中国,34.442959,101110905,107.624466
陕西省,宝鸡,凤翔,610322,中国,34.521667,101110906,107.400574
陕西省,宝鸡,扶风,610324,中国,34.375496,101110907,107.891418
陕西省,宝鸡,眉县,610326,中国,34.272137,101110908,107.752373
陕西省,宝鸡,太白,610331,中国,34.059216,101110909,107.316536
陕西省,宝鸡,凤县,610330,中国,33.912464,101110910,106.525215
陕西省,宝鸡,陇县,610327,中国,34.893261,101110911,106.857063
陕西省,宝鸡,陈仓,610304,中国,34.352749,101110912,107.383644
陕西省,宝鸡,金台,610303,中国,34.375191,101110913,107.149940
陕西省,铜川,铜川,610200 | 610201,中国,34.916580,101111001,108.979607
陕西省,铜川,宜君,610222,中国,35.398766,101111003,109.118279
陕西省,铜川,耀州,610204,中国,34.910206,101111004,108.962540
陕西省,铜川,王益,610202,中国,35.069099,101111005,109.075859
陕西省,铜川,印台,610203,中国,35.111927,101111006,109.100815
陕西省,杨凌,杨凌,,中国,34.279999,101111101,108.070000
陕西省,杨凌,杨陵,610403,中国,34.271351,101111102,108.086349
山东省,济南,济南,370100 | 370101,中国,36.675808,101120101,117.000923
山东省,济南,长清,370113,中国,36.561050,101120102,116.745880
山东省,济南,商河,370126,中国,37.310543,101120103,117.156372
山东省,济南,章丘,370114,中国,36.712090,101120104,117.540688
山东省,济南,平阴,370124,中国,36.286922,101120105,116.455055
山东省,济南,济阳,370115,中国,36.976772,101120106,117.176033
山东省,济南,历下,370102,中国,36.664169,101120107,117.038620
山东省,济南,市中,370103,中国,36.657352,101120108,116.998978
山东省,济南,槐荫,370104,中国,36.668205,101120109,116.947922
山东省,济南,天桥,370105,中国,36.693375,101120110,116.996086
山东省,济南,历城,370112,中国,36.681744,101120111,117.063744
山东省,青岛,青岛,370200 | 370201,中国,36.082981,101120201,120.355171
山东省,青岛,崂山,370212,中国,36.102570,101120202,120.467392
山东省,青岛,市南,370202,中国,36.070892,101120203,120.395966
山东省,青岛,即墨,370215,中国,36.390846,101120204,120.447350
山东省,青岛,胶州,370281,中国,36.285877,101120205,120.006203
山东省,青岛,黄岛,370211,中国,35.875137,101120206,119.995522
山东省,青岛,莱西,370285,中国,36.865089,101120207,120.526222
山东省,青岛,平度,370283,中国,36.788830,101120208,119.959015
山东省,青岛,市北,370203,中国,36.083820,101120209,120.355026
山东省,青岛,李沧,370213,中国,36.160023,101120210,120.421234
山东省,青岛,城阳,370214,中国,36.306831,101120211,120.389137
山东省,淄博,淄博,370300 | 370301,中国,36.814938,101120301,118.047646
山东省,淄博,淄川,370302,中国,36.647270,101120302,117.967697
山东省,淄博,博山,370304,中国,36.497566,101120303,117.858231
山东省,淄博,高青,370322,中国,37.169582,101120304,117.829842
山东省,淄博,周村,370306,中国,36.803699,101120305,117.851036
山东省,淄博,沂源,370323,中国,36.186283,101120306,118.166161
山东省,淄博,桓台,370321,中国,36.959774,101120307,118.101555
山东省,淄博,临淄,370305,中国,36.816658,101120308,118.306015
山东省,淄博,张店,370303,中国,36.807049,101120309,118.053520
山东省,德州,德州,371400 | 371401,中国,37.453968,101120401,116.307426
山东省,德州,武城,371428,中国,37.209526,101120402,116.078629
山东省,德州,临邑,371424,中国,37.192043,101120403,116.867027
山东省,德州,陵城,,中国,37.334652,101120404,116.568993
山东省,德州,齐河,371425,中国,36.795498,101120405,116.758392
山东省,德州,乐陵,371481,中国,37.729115,101120406,117.216660
山东省,德州,庆云,371423,中国,37.777725,101120407,117.390511
山东省,德州,平原,371426,中国,37.164467,101120408,116.433907
山东省,德州,宁津,371422,中国,37.649620,101120409,116.793716
山东省,德州,夏津,371427,中国,36.950500,101120410,116.003815
山东省,德州,禹城,371482,中国,36.934486,101120411,116.642555
山东省,德州,德城,371402,中国,37.453922,101120412,116.307076
山东省,德州,陵城,371403,中国,37.332848,101120413,116.574928
山东省,烟台,烟台,370600 | 370601,中国,37.539295,101120501,121.391380
山东省,烟台,莱州,370683,中国,37.182724,101120502,119.942139
山东省,烟台,长岛,,中国,37.916195,101120503,120.738342
山东省,烟台,蓬莱,370614,中国,37.811169,101120504,120.762688
山东省,烟台,龙口,370681,中国,37.648445,101120505,120.528328
山东省,烟台,招远,370685,中国,37.364918,101120506,120.403145
山东省,烟台,栖霞,370686,中国,37.305855,101120507,120.834099
山东省,烟台,福山,370611,中国,37.496876,101120508,121.264740
山东省,烟台,牟平,370612,中国,37.388355,101120509,121.601509
山东省,烟台,莱阳,370682,中国,36.977036,101120510,120.711151
山东省,烟台,海阳,370687,中国,36.780659,101120511,121.168388
山东省,烟台,芝罘,370602,中国,37.540924,101120512,121.385880
山东省,烟台,莱山,370613,中国,37.473549,101120513,121.448868
山东省,潍坊,潍坊,370700 | 370701,中国,36.709251,101120601,119.107079
山东省,潍坊,青州,370781,中国,36.697857,101120602,118.484695
山东省,潍坊,寿光,370783,中国,36.874413,101120603,118.736450
山东省,潍坊,临朐,370724,中国,36.516373,101120604,118.539879
山东省,潍坊,昌乐,370725,中国,36.703255,101120605,118.839996
山东省,潍坊,昌邑,370786,中国,36.854939,101120606,119.394501
山东省,潍坊,安丘,370784,中国,36.427418,101120607,119.206886
山东省,潍坊,高密,370785,中国,36.377541,101120608,119.757034
山东省,潍坊,诸城,370782,中国,35.997093,101120609,119.403183
山东省,潍坊,潍城,370702,中国,36.710060,101120610,119.103783
山东省,潍坊,寒亭,370703,中国,36.772102,101120611,119.207863
山东省,潍坊,坊子,370704,中国,36.654617,101120612,119.166328
山东省,潍坊,奎文,370705,中国,36.709496,101120613,119.137360
山东省,济宁,济宁,370800 | 370801,中国,35.415394,101120701,116.587242
山东省,济宁,嘉祥,370829,中国,35.398098,101120702,116.342888
山东省,济宁,微山,370826,中国,34.809525,101120703,117.128609
山东省,济宁,鱼台,370827,中国,34.997707,101120704,116.650024
山东省,济宁,兖州,370812,中国,35.556446,101120705,116.828995
山东省,济宁,金乡,370828,中国,35.069771,101120706,116.310364
山东省,济宁,汶上,370830,中国,35.721745,101120707,116.487144
山东省,济宁,泗水,370831,中国,35.653217,101120708,117.273605
山东省,济宁,梁山,370832,中国,35.801842,101120709,116.089630
山东省,济宁,曲阜,370881,中国,35.592789,101120710,116.991882
山东省,济宁,邹城,370883,中国,35.405258,101120711,116.966728
山东省,济宁,任城,370811,中国,35.414829,101120712,116.595261
山东省,泰安,泰安,370900 | 370901,中国,36.194969,101120801,117.129066
山东省,泰安,新泰,370982,中国,35.910385,101120802,117.766090
山东省,泰安,泰山,370902,中国,36.189312,101120803,117.129982
山东省,泰安,肥城,370983,中国,36.185600,101120804,116.763702
山东省,泰安,东平,370923,中国,35.930466,101120805,116.461052
山东省,泰安,宁阳,370921,中国,35.767540,101120806,116.799294
山东省,泰安,岱岳,370911,中国,36.184101,101120807,117.043533
山东省,临沂,临沂,371300 | 371301,中国,35.065281,101120901,118.326447
山东省,临沂,莒南,371327,中国,35.175911,101120902,118.838326
山东省,临沂,沂南,371321,中国,35.547001,101120903,118.455399
山东省,临沂,兰陵,371324,中国,34.855572,101120904,118.049965
山东省,临沂,临沭,371329,中国,34.917061,101120905,118.648376
山东省,临沂,郯城,371322,中国,34.614742,101120906,118.342964
山东省,临沂,蒙阴,371328,中国,35.712437,101120907,117.943268
山东省,临沂,平邑,371326,中国,35.511520,101120908,117.631882
山东省,临沂,费县,371325,中国,35.269173,101120909,117.968872
山东省,临沂,沂水,371323,中国,35.787029,101120910,118.634544
山东省,临沂,兰山,371302,中国,35.061630,101120911,118.327667
山东省,临沂,罗庄,371311,中国,34.997204,101120912,118.284798
山东省,临沂,河东,371312,中国,35.085003,101120913,118.398293
山东省,菏泽,菏泽,371700 | 371701,中国,35.246532,101121001,115.469383
山东省,菏泽,鄄城,371726,中国,35.560257,101121002,115.514343
山东省,菏泽,郓城,371725,中国,35.594772,101121003,115.938850
山东省,菏泽,东明,371728,中国,35.289639,101121004,115.098412
山东省,菏泽,定陶,371703,中国,35.072701,101121005,115.569603
